1p.prs	1p.pst	3p.prs	3p.pst
s.t.aɪ.m.i	s.t.aɪ.m.i.d	s.t.aɪ.m.i.z	s.t.aɪ.m.i.d
d.aɪ.g.ɹ.ɛ.s	d.aɪ.g.ɹ.ɛ.s.t	d.aɪ.g.ɹ.ɛ.s.ə.z	d.aɪ.g.ɹ.ɛ.s.t
s.ʌ.b	s.ʌ.b.d	s.ʌ.b.z	s.ʌ.b.d
s.ə.b.k.ɑ.n.t.ɹ.æ.k.t	s.ə.b.k.ɑ.n.t.ɹ.æ.k.t.ə.d	s.ə.b.k.ɑ.n.t.ɹ.æ.k.t.s	s.ə.b.k.ɑ.n.t.ɹ.æ.k.t.ə.d
d.aɪ.l.u.t	d.aɪ.l.u.t.ə.d	d.aɪ.l.u.t.s	d.aɪ.l.u.t.ə.d
d.ɪ.m	d.ɪ.m.d	d.ɪ.m.z	d.ɪ.m.d
d.ə.m.ɪ.n.ə.ʃ	d.ə.m.ɪ.n.ə.ʃ.t	d.ə.m.ɪ.n.ə.ʃ.ə.z	d.ə.m.ɪ.n.ə.ʃ.t
d.ɪ.m.p.ə.l	d.ɪ.m.p.ə.l.d	d.ɪ.m.p.ə.l.z	d.ɪ.m.p.ə.l.d
d.aɪ.n	d.aɪ.n.d	d.aɪ.n.z	d.aɪ.n.d
s.ə.b.ɔ.ɹ.d.ə.n.eɪ.t	s.ə.b.ɔ.ɹ.d.ə.n.eɪ.t.ə.d	s.ə.b.ɔ.ɹ.d.ə.n.eɪ.t.s	s.ə.b.ɔ.ɹ.d.ə.n.eɪ.t.ə.d
d.ɪ.p	d.ɪ.p.t	d.ɪ.p.s	d.ɪ.p.t
s.ə.p.i.n.ə	s.ə.p.i.n.ə.d	s.ə.p.i.n.ə.z	s.ə.p.i.n.ə.d
s.ə.b.s.k.ɹ.aɪ.b	s.ə.b.s.k.ɹ.aɪ.b.d	s.ə.b.s.k.ɹ.aɪ.b.z	s.ə.b.s.k.ɹ.aɪ.b.d
d.ɚ.ɛ.k.t	d.ɚ.ɛ.k.t.ə.d	d.ɚ.ɛ.k.t.s	d.ɚ.ɛ.k.t.ə.d
s.ə.b.s.aɪ.d	s.ə.b.s.aɪ.d.ə.d	s.ə.b.s.aɪ.d.z	s.ə.b.s.aɪ.d.ə.d
s.ʌ.b.s.ə.d.aɪ.z	s.ʌ.b.s.ə.d.aɪ.z.d	s.ʌ.b.s.ə.d.aɪ.z.ə.z	s.ʌ.b.s.ə.d.aɪ.z.d
s.ʌ.b.s.t.ə.t.u.t	s.ʌ.b.s.t.ə.t.u.t.ə.d	s.ʌ.b.s.t.ə.t.u.t.s	s.ʌ.b.s.t.ə.t.u.t.ə.d
d.ə.s.eɪ.b.ə.l	d.ə.s.eɪ.b.ə.l.d	d.ə.s.eɪ.b.ə.l.z	d.ə.s.eɪ.b.ə.l.d
d.ə.s.ə.g.ɹ.i	d.ə.s.ə.g.ɹ.i.d	d.ə.s.ə.g.ɹ.i.z	d.ə.s.ə.g.ɹ.i.d
d.ɪ.s.ə.p.ɪ.ɹ	d.ɪ.s.ə.p.ɪ.ɹ.d	d.ɪ.s.ə.p.ɪ.ɹ.z	d.ɪ.s.ə.p.ɪ.ɹ.d
s.ə.b.v.ɚ.t	s.ə.b.v.ɚ.t.ə.d	s.ə.b.v.ɚ.t.s	s.ə.b.v.ɚ.t.ə.d
d.ɪ.s.ə.p.ɔɪ.n.t	d.ɪ.s.ə.p.ɔɪ.n.t.ə.d	d.ɪ.s.ə.p.ɔɪ.n.t.s	d.ɪ.s.ə.p.ɔɪ.n.t.ə.d
s.ə.k.s.i.d	s.ə.k.s.i.d.ə.d	s.ə.k.s.i.d.z	s.ə.k.s.i.d.ə.d
s.ə.k.ʌ.m	s.ə.k.ʌ.m.d	s.ə.k.ʌ.m.z	s.ə.k.ʌ.m.d
s.ʌ.k	s.ʌ.k.t	s.ʌ.k.s	s.ʌ.k.t
d.ə.s.k.ɑ.ɹ.d	d.ə.s.k.ɑ.ɹ.d.ə.d	d.ə.s.k.ɑ.ɹ.d.z	d.ə.s.k.ɑ.ɹ.d.ə.d
d.ə.s.ɚ.n	d.ə.s.ɚ.n.d	d.ə.s.ɚ.n.z	d.ə.s.ɚ.n.d
s.u	s.u.d	s.u.z	s.u.d
s.ʌ.f.ɚ	s.ʌ.f.ɚ.d	s.ʌ.f.ɚ.z	s.ʌ.f.ɚ.d
d.ə.s.tʃ.ɑ.ɹ.dʒ	d.ə.s.tʃ.ɑ.ɹ.dʒ.d	d.ə.s.tʃ.ɑ.ɹ.dʒ.ə.z	d.ə.s.tʃ.ɑ.ɹ.dʒ.d
s.ə.f.aɪ.s	s.ə.f.aɪ.s.t	s.ə.f.aɪ.s.ə.z	s.ə.f.aɪ.s.t
d.ɪ.s.ə.p.l.ə.n	d.ɪ.s.ə.p.l.ə.n.d	d.ɪ.s.ə.p.l.ə.n.z	d.ɪ.s.ə.p.l.ə.n.d
d.ə.s.k.l.eɪ.m	d.ə.s.k.l.eɪ.m.d	d.ə.s.k.l.eɪ.m.z	d.ə.s.k.l.eɪ.m.d
d.ə.s.k.l.oʊ.z	d.ə.s.k.l.oʊ.z.d	d.ə.s.k.l.oʊ.z.ə.z	d.ə.s.k.l.oʊ.z.d
s.ə.f.j.u.z	s.ə.f.j.u.z.d	s.ə.f.j.u.z.ə.z	s.ə.f.j.u.z.d
ʃ.ʊ.g.ɚ	ʃ.ʊ.g.ɚ.d	ʃ.ʊ.g.ɚ.z	ʃ.ʊ.g.ɚ.d
s.ə.dʒ.ɛ.s.t	s.ə.dʒ.ɛ.s.t.ə.d	s.ə.dʒ.ɛ.s.t.s	s.ə.dʒ.ɛ.s.t.ə.d
s.u.t	s.u.t.ə.d	s.u.t.s	s.u.t.ə.d
d.ə.s.k.ɚ.ə.dʒ	d.ə.s.k.ɚ.ə.dʒ.d	d.ə.s.k.ɚ.ə.dʒ.ə.z	d.ə.s.k.ɚ.ə.dʒ.d
d.ə.s.k.ʌ.v.ɚ	d.ə.s.k.ʌ.v.ɚ.d	d.ə.s.k.ʌ.v.ɚ.z	d.ə.s.k.ʌ.v.ɚ.d
d.ə.s.k.ɹ.ɛ.d.ə.t	d.ə.s.k.ɹ.ɛ.d.ə.t.ə.d	d.ə.s.k.ɹ.ɛ.d.ə.t.s	d.ə.s.k.ɹ.ɛ.d.ə.t.ə.d
d.ə.s.k.ɹ.ɪ.m.ə.n.eɪ.t	d.ə.s.k.ɹ.ɪ.m.ə.n.eɪ.t.ə.d	d.ə.s.k.ɹ.ɪ.m.ə.n.eɪ.t.s	d.ə.s.k.ɹ.ɪ.m.ə.n.eɪ.t.ə.d
s.ʌ.m.ɚ.aɪ.z	s.ʌ.m.ɚ.aɪ.z.d	s.ʌ.m.ɚ.aɪ.z.ə.z	s.ʌ.m.ɚ.aɪ.z.d
d.ə.s.k.ʌ.s	d.ə.s.k.ʌ.s.t	d.ə.s.k.ʌ.s.ə.z	d.ə.s.k.ʌ.s.t
d.ə.s.d.eɪ.n	d.ə.s.d.eɪ.n.d	d.ə.s.d.eɪ.n.z	d.ə.s.d.eɪ.n.d
s.ʌ.m.ə.n	s.ʌ.m.ə.n.d	s.ʌ.m.ə.n.z	s.ʌ.m.ə.n.d
s.ʌ.m.ə.n.z	s.ʌ.m.ə.n.z.d	s.ʌ.m.ə.n.z.ə.z	s.ʌ.m.ə.n.z.d
d.ə.s.g.aɪ.z	d.ə.s.g.aɪ.z.d	d.ə.s.g.aɪ.z.ə.z	d.ə.s.g.aɪ.z.d
d.ə.s.g.ʌ.s.t	d.ə.s.g.ʌ.s.t.ə.d	d.ə.s.g.ʌ.s.t.s	d.ə.s.g.ʌ.s.t.ə.d
d.ɪ.ʃ	d.ɪ.ʃ.t	d.ɪ.ʃ.ə.z	d.ɪ.ʃ.t
d.ə.s.ɪ.n.t.ə.g.ɹ.eɪ.t	d.ə.s.ɪ.n.t.ə.g.ɹ.eɪ.t.ə.d	d.ə.s.ɪ.n.t.ə.g.ɹ.eɪ.t.s	d.ə.s.ɪ.n.t.ə.g.ɹ.eɪ.t.ə.d
d.ə.s.l.aɪ.k	d.ə.s.l.aɪ.k.t	d.ə.s.l.aɪ.k.s	d.ə.s.l.aɪ.k.t
d.ə.s.m.æ.n.t.ə.l	d.ə.s.m.æ.n.t.ə.l.d	d.ə.s.m.æ.n.t.ə.l.z	d.ə.s.m.æ.n.t.ə.l.d
d.ə.s.m.eɪ	d.ə.s.m.eɪ.d	d.ə.s.m.eɪ.z	d.ə.s.m.eɪ.d
d.ə.s.m.ɪ.s	d.ə.s.m.ɪ.s.t	d.ə.s.m.ɪ.s.ə.z	d.ə.s.m.ɪ.s.t
s.u.p.ɚ.s.i.d	s.u.p.ɚ.s.i.d.ə.d	s.u.p.ɚ.s.i.d.z	s.u.p.ɚ.s.i.d.ə.d
d.ə.s.ɔ.ɹ.d.ɚ	d.ə.s.ɔ.ɹ.d.ɚ.d	d.ə.s.ɔ.ɹ.d.ɚ.z	d.ə.s.ɔ.ɹ.d.ɚ.d
s.u.p.ɚ.v.aɪ.z	s.u.p.ɚ.v.aɪ.z.d	s.u.p.ɚ.v.aɪ.z.ə.z	s.u.p.ɚ.v.aɪ.z.d
d.ə.s.p.ɛ.ɹ.ə.dʒ	d.ə.s.p.ɛ.ɹ.ə.dʒ.d	d.ə.s.p.ɛ.ɹ.ə.dʒ.ə.z	d.ə.s.p.ɛ.ɹ.ə.dʒ.d
s.ə.p.l.æ.n.t	s.ə.p.l.æ.n.t.ə.d	s.ə.p.l.æ.n.t.s	s.ə.p.l.æ.n.t.ə.d
d.ə.s.p.æ.tʃ	d.ə.s.p.æ.tʃ.t	d.ə.s.p.æ.tʃ.ə.z	d.ə.s.p.æ.tʃ.t
d.ə.s.p.ɛ.l	d.ə.s.p.ɛ.l.d	d.ə.s.p.ɛ.l.z	d.ə.s.p.ɛ.l.d
s.ə.p.l.aɪ	s.ə.p.l.aɪ.d	s.ə.p.l.aɪ.z	s.ə.p.l.aɪ.d
d.ə.s.p.ɛ.n.s	d.ə.s.p.ɛ.n.s.t	d.ə.s.p.ɛ.n.s.ə.z	d.ə.s.p.ɛ.n.s.t
s.ə.p.ɔ.ɹ.t	s.ə.p.ɔ.ɹ.t.ə.d	s.ə.p.ɔ.ɹ.t.s	s.ə.p.ɔ.ɹ.t.ə.d
s.ə.p.oʊ.z	s.ə.p.oʊ.z.d	s.ə.p.oʊ.z.ə.z	s.ə.p.oʊ.z.d
d.ə.s.p.l.eɪ.s	d.ə.s.p.l.eɪ.s.t	d.ə.s.p.l.eɪ.s.ə.z	d.ə.s.p.l.eɪ.s.t
s.ə.p.ɹ.ɛ.s	s.ə.p.ɹ.ɛ.s.t	s.ə.p.ɹ.ɛ.s.ə.z	s.ə.p.ɹ.ɛ.s.t
d.ə.s.p.l.eɪ	d.ə.s.p.l.eɪ.d	d.ə.s.p.l.eɪ.z	d.ə.s.p.l.eɪ.d
d.ə.s.p.oʊ.z	d.ə.s.p.oʊ.z.d	d.ə.s.p.oʊ.z.ə.z	d.ə.s.p.oʊ.z.d
d.ə.s.p.ɹ.u.v	d.ə.s.p.ɹ.u.v.d	d.ə.s.p.ɹ.u.v.z	d.ə.s.p.ɹ.u.v.d
d.ə.s.p.j.u.t	d.ə.s.p.j.u.t.ə.d	d.ə.s.p.j.u.t.s	d.ə.s.p.j.u.t.ə.d
d.ə.s.k.w.ɑ.l.ə.f.aɪ	d.ə.s.k.w.ɑ.l.ə.f.aɪ.d	d.ə.s.k.w.ɑ.l.ə.f.aɪ.z	d.ə.s.k.w.ɑ.l.ə.f.aɪ.d
s.ɚ.f.ə.s	s.ɚ.f.ə.s.t	s.ɚ.f.ə.s.ə.z	s.ɚ.f.ə.s.t
d.ɪ.s.ɹ.ə.g.ɑ.ɹ.d	d.ɪ.s.ɹ.ə.g.ɑ.ɹ.d.ə.d	d.ɪ.s.ɹ.ə.g.ɑ.ɹ.d.z	d.ɪ.s.ɹ.ə.g.ɑ.ɹ.d.ə.d
s.ɚ.dʒ	s.ɚ.dʒ.d	s.ɚ.dʒ.ə.z	s.ɚ.dʒ.d
d.ə.s.ɹ.ʌ.p.t	d.ə.s.ɹ.ʌ.p.t.ə.d	d.ə.s.ɹ.ʌ.p.t.s	d.ə.s.ɹ.ʌ.p.t.ə.d
s.ɚ.m.aɪ.z	s.ɚ.m.aɪ.z.d	s.ɚ.m.aɪ.z.ə.z	s.ɚ.m.aɪ.z.d
d.aɪ.s.ɛ.k.t	d.aɪ.s.ɛ.k.t.ə.d	d.aɪ.s.ɛ.k.t.s	d.aɪ.s.ɛ.k.t.ə.d
s.ɚ.p.æ.s	s.ɚ.p.æ.s.t	s.ɚ.p.æ.s.ə.z	s.ɚ.p.æ.s.t
d.ə.s.ɛ.m.ə.n.eɪ.t	d.ə.s.ɛ.m.ə.n.eɪ.t.ə.d	d.ə.s.ɛ.m.ə.n.eɪ.t.s	d.ə.s.ɛ.m.ə.n.eɪ.t.ə.d
d.ə.s.ɛ.n.t	d.ə.s.ɛ.n.t.ə.d	d.ə.s.ɛ.n.t.s	d.ə.s.ɛ.n.t.ə.d
s.ɚ.p.ɹ.aɪ.z	s.ɚ.p.ɹ.aɪ.z.d	s.ɚ.p.ɹ.aɪ.z.ə.z	s.ɚ.p.ɹ.aɪ.z.d
s.ɚ.ɛ.n.d.ɚ	s.ɚ.ɛ.n.d.ɚ.d	s.ɚ.ɛ.n.d.ɚ.z	s.ɚ.ɛ.n.d.ɚ.d
d.ɪ.s.ə.p.eɪ.t	d.ɪ.s.ə.p.eɪ.t.ə.d	d.ɪ.s.ə.p.eɪ.t.s	d.ɪ.s.ə.p.eɪ.t.ə.d
s.ɚ.aʊ.n.d	s.ɚ.aʊ.n.d.ə.d	s.ɚ.aʊ.n.d.z	s.ɚ.aʊ.n.d.ə.d
d.ə.z.ɑ.l.v	d.ə.z.ɑ.l.v.d	d.ə.z.ɑ.l.v.z	d.ə.z.ɑ.l.v.d
s.ɚ.v.eɪ	s.ɚ.v.eɪ.d	s.ɚ.v.eɪ.z	s.ɚ.v.eɪ.d
s.ɚ.v.aɪ.v	s.ɚ.v.aɪ.v.d	s.ɚ.v.aɪ.v.z	s.ɚ.v.aɪ.v.d
d.ɪ.s.t.ə.n.s	d.ɪ.s.t.ə.n.s.t	d.ɪ.s.t.ə.n.s.ə.z	d.ɪ.s.t.ə.n.s.t
s.ə.s.p.ɛ.k.t	s.ə.s.p.ɛ.k.t.ə.d	s.ə.s.p.ɛ.k.t.s	s.ə.s.p.ɛ.k.t.ə.d
s.ə.s.p.ɛ.n.d	s.ə.s.p.ɛ.n.d.ə.d	s.ə.s.p.ɛ.n.d.z	s.ə.s.p.ɛ.n.d.ə.d
s.ə.s.t.eɪ.n	s.ə.s.t.eɪ.n.d	s.ə.s.t.eɪ.n.z	s.ə.s.t.eɪ.n.d
d.ə.s.t.ɪ.ŋ.g.w.ə.ʃ	d.ə.s.t.ɪ.ŋ.g.w.ə.ʃ.t	d.ə.s.t.ɪ.ŋ.g.w.ə.ʃ.ə.z	d.ə.s.t.ɪ.ŋ.g.w.ə.ʃ.t
d.ə.s.t.ɔ.ɹ.t	d.ə.s.t.ɔ.ɹ.t.ə.d	d.ə.s.t.ɔ.ɹ.t.s	d.ə.s.t.ɔ.ɹ.t.ə.d
d.ə.s.t.ɹ.æ.k.t	d.ə.s.t.ɹ.æ.k.t.ə.d	d.ə.s.t.ɹ.æ.k.t.s	d.ə.s.t.ɹ.æ.k.t.ə.d
d.ə.s.t.ɹ.ɛ.s	d.ə.s.t.ɹ.ɛ.s.t	d.ə.s.t.ɹ.ɛ.s.ə.z	d.ə.s.t.ɹ.ɛ.s.t
s.w.ɑ.l.oʊ	s.w.ɑ.l.oʊ.d	s.w.ɑ.l.oʊ.z	s.w.ɑ.l.oʊ.d
d.ə.s.t.ɹ.ʌ.s.t	d.ə.s.t.ɹ.ʌ.s.t.ə.d	d.ə.s.t.ɹ.ʌ.s.t.s	d.ə.s.t.ɹ.ʌ.s.t.ə.d
d.ə.s.t.ɚ.b	d.ə.s.t.ɚ.b.d	d.ə.s.t.ɚ.b.z	d.ə.s.t.ɚ.b.d
s.w.ɑ.p	s.w.ɑ.p.t	s.w.ɑ.p.s	s.w.ɑ.p.t
s.w.ɔ.ɹ.m	s.w.ɔ.ɹ.m.d	s.w.ɔ.ɹ.m.z	s.w.ɔ.ɹ.m.d
d.ɪ.tʃ	d.ɪ.tʃ.t	d.ɪ.tʃ.ə.z	d.ɪ.tʃ.t
s.w.eɪ	s.w.eɪ.d	s.w.eɪ.z	s.w.eɪ.d
d.aɪ.v	d.aɪ.v.d	d.aɪ.v.z	d.aɪ.v.d
s.w.ɛ.t	s.w.ɛ.t.ə.d	s.w.ɛ.t.s	s.w.ɛ.t.ə.d
d.aɪ.v.ɚ.t	d.aɪ.v.ɚ.t.ə.d	d.aɪ.v.ɚ.t.s	d.aɪ.v.ɚ.t.ə.d
d.ə.v.aɪ.d	d.ə.v.aɪ.d.ə.d	d.ə.v.aɪ.d.z	d.ə.v.aɪ.d.ə.d
s.w.i.t.ə.n	s.w.i.t.ə.n.d	s.w.i.t.ə.n.z	s.w.i.t.ə.n.d
s.w.ɛ.l	s.w.ɛ.l.d	s.w.ɛ.l.z	s.w.ɛ.l.d
d.ə.v.ɔ.ɹ.s	d.ə.v.ɔ.ɹ.s.t	d.ə.v.ɔ.ɹ.s.ə.z	d.ə.v.ɔ.ɹ.s.t
s.w.ɛ.l.t.ɚ	s.w.ɛ.l.t.ɚ.d	s.w.ɛ.l.t.ɚ.z	s.w.ɛ.l.t.ɚ.d
s.w.ɪ.n.d.ə.l	s.w.ɪ.n.d.ə.l.d	s.w.ɪ.n.d.ə.l.z	s.w.ɪ.n.d.ə.l.d
d.ɑ.k	d.ɑ.k.t	d.ɑ.k.s	d.ɑ.k.t
d.ɑ.k	d.ɑ.k.t	d.ɑ.k.s	d.ɑ.k.t
d.ɑ.k.t.ɚ	d.ɑ.k.t.ɚ.d	d.ɑ.k.t.ɚ.z	d.ɑ.k.t.ɚ.d
s.w.aɪ.p	s.w.aɪ.p.t	s.w.aɪ.p.s	s.w.aɪ.p.t
s.w.ɚ.l	s.w.ɚ.l.d	s.w.ɚ.l.z	s.w.ɚ.l.d
s.w.ɪ.ʃ	s.w.ɪ.ʃ.t	s.w.ɪ.ʃ.ə.z	s.w.ɪ.ʃ.t
s.w.ɪ.tʃ	s.w.ɪ.tʃ.t	s.w.ɪ.tʃ.ə.z	s.w.ɪ.tʃ.t
d.ɑ.dʒ	d.ɑ.dʒ.d	d.ɑ.dʒ.ə.z	d.ɑ.dʒ.d
s.w.u.p	s.w.u.p.t	s.w.u.p.s	s.w.u.p.t
s.ɪ.m.b.ə.l.aɪ.z	s.ɪ.m.b.ə.l.aɪ.z.d	s.ɪ.m.b.ə.l.aɪ.z.ə.z	s.ɪ.m.b.ə.l.aɪ.z.d
s.ɪ.m.p.ə.θ.aɪ.z	s.ɪ.m.p.ə.θ.aɪ.z.d	s.ɪ.m.p.ə.θ.aɪ.z.ə.z	s.ɪ.m.p.ə.θ.aɪ.z.d
s.ɪ.ŋ.k.ɹ.ə.n.aɪ.z	s.ɪ.ŋ.k.ɹ.ə.n.aɪ.z.d	s.ɪ.ŋ.k.ɹ.ə.n.aɪ.z.ə.z	s.ɪ.ŋ.k.ɹ.ə.n.aɪ.z.d
d.ə.m.ɛ.s.t.ə.k.eɪ.t	d.ə.m.ɛ.s.t.ə.k.eɪ.t.ə.d	d.ə.m.ɛ.s.t.ə.k.eɪ.t.s	d.ə.m.ɛ.s.t.ə.k.eɪ.t.ə.d
d.ɑ.m.ə.n.eɪ.t	d.ɑ.m.ə.n.eɪ.t.ə.d	d.ɑ.m.ə.n.eɪ.t.s	d.ɑ.m.ə.n.eɪ.t.ə.d
d.ɑ.n	d.ɑ.n.d	d.ɑ.n.z	d.ɑ.n.d
d.oʊ.n.eɪ.t	d.oʊ.n.eɪ.t.ə.d	d.oʊ.n.eɪ.t.s	d.oʊ.n.eɪ.t.ə.d
d.u.m	d.u.m.d	d.u.m.z	d.u.m.d
t.eɪ.b.ə.l	t.eɪ.b.ə.l.d	t.eɪ.b.ə.l.z	t.eɪ.b.ə.l.d
d.ɑ.t	d.ɑ.t.ə.d	d.ɑ.t.s	d.ɑ.t.ə.d
t.æ.k	t.æ.k.t	t.æ.k.s	t.æ.k.t
t.æ.k.ə.l	t.æ.k.ə.l.d	t.æ.k.ə.l.z	t.æ.k.ə.l.d
d.ʌ.b.ə.l	d.ʌ.b.ə.l.d	d.ʌ.b.ə.l.z	d.ʌ.b.ə.l.d
t.æ.g	t.æ.g.d	t.æ.g.z	t.æ.g.d
t.eɪ.l	t.eɪ.l.d	t.eɪ.l.z	t.eɪ.l.d
t.eɪ.l.ɚ	t.eɪ.l.ɚ.d	t.eɪ.l.ɚ.z	t.eɪ.l.ɚ.d
t.eɪ.n.t	t.eɪ.n.t.ə.d	t.eɪ.n.t.s	t.eɪ.n.t.ə.d
d.aʊ.t	d.aʊ.t.ə.d	d.aʊ.t.s	d.aʊ.t.ə.d
d.ʌ.v.t.eɪ.l	d.ʌ.v.t.eɪ.l.d	d.ʌ.v.t.eɪ.l.z	d.ʌ.v.t.eɪ.l.d
d.aʊ.n	d.aʊ.n.d	d.aʊ.n.z	d.aʊ.n.d
t.ɔ.k	t.ɔ.k.t	t.ɔ.k.s	t.ɔ.k.t
d.aʊ.n.g.ɹ.eɪ.d	d.aʊ.n.g.ɹ.eɪ.d.ə.d	d.aʊ.n.g.ɹ.eɪ.d.z	d.aʊ.n.g.ɹ.eɪ.d.ə.d
t.æ.l.i	t.æ.l.i.d	t.æ.l.i.z	t.æ.l.i.d
t.eɪ.m	t.eɪ.m.d	t.eɪ.m.z	t.eɪ.m.d
d.oʊ.z	d.oʊ.z.d	d.oʊ.z.ə.z	d.oʊ.z.d
t.æ.n	t.æ.n.d	t.æ.n.z	t.æ.n.d
d.ɹ.æ.f.t	d.ɹ.æ.f.t.ə.d	d.ɹ.æ.f.t.s	d.ɹ.æ.f.t.ə.d
t.æ.ŋ.g.ə.l	t.æ.ŋ.g.ə.l.d	t.æ.ŋ.g.ə.l.z	t.æ.ŋ.g.ə.l.d
d.ɹ.æ.g	d.ɹ.æ.g.d	d.ɹ.æ.g.z	d.ɹ.æ.g.d
d.ɹ.eɪ.n	d.ɹ.eɪ.n.d	d.ɹ.eɪ.n.z	d.ɹ.eɪ.n.d
t.æ.n.t.ə.l.aɪ.z	t.æ.n.t.ə.l.aɪ.z.d	t.æ.n.t.ə.l.aɪ.z.ə.z	t.æ.n.t.ə.l.aɪ.z.d
t.æ.p	t.æ.p.t	t.æ.p.s	t.æ.p.t
t.æ.p	t.æ.p.t	t.æ.p.s	t.æ.p.t
d.ɹ.eɪ.p	d.ɹ.eɪ.p.t	d.ɹ.eɪ.p.s	d.ɹ.eɪ.p.t
t.eɪ.p	t.eɪ.p.t	t.eɪ.p.s	t.eɪ.p.t
t.eɪ.p.ɚ	t.eɪ.p.ɚ.d	t.eɪ.p.ɚ.z	t.eɪ.p.ɚ.d
d.ɹ.ɔ.l	d.ɹ.ɔ.l.d	d.ɹ.ɔ.l.z	d.ɹ.ɔ.l.d
d.ɹ.ɛ.d	d.ɹ.ɛ.d.ə.d	d.ɹ.ɛ.d.z	d.ɹ.ɛ.d.ə.d
d.ɹ.i.m	d.ɹ.i.m.d	d.ɹ.i.m.z	d.ɹ.i.m.d
t.æ.s.k	t.æ.s.k.t	t.æ.s.k.s	t.æ.s.k.t
d.ɹ.ɛ.dʒ	d.ɹ.ɛ.dʒ.d	d.ɹ.ɛ.dʒ.ə.z	d.ɹ.ɛ.dʒ.d
d.ɹ.ɛ.dʒ	d.ɹ.ɛ.dʒ.d	d.ɹ.ɛ.dʒ.ə.z	d.ɹ.ɛ.dʒ.d
t.eɪ.s.t	t.eɪ.s.t.ə.d	t.eɪ.s.t.s	t.eɪ.s.t.ə.d
d.ɹ.ɛ.n.tʃ	d.ɹ.ɛ.n.tʃ.t	d.ɹ.ɛ.n.tʃ.ə.z	d.ɹ.ɛ.n.tʃ.t
d.ɹ.ɛ.s	d.ɹ.ɛ.s.t	d.ɹ.ɛ.s.ə.z	d.ɹ.ɛ.s.t
d.ɹ.ɪ.b.ə.l	d.ɹ.ɪ.b.ə.l.d	d.ɹ.ɪ.b.ə.l.z	d.ɹ.ɪ.b.ə.l.d
t.æ.t.u	t.æ.t.u.d	t.æ.t.u.z	t.æ.t.u.d
d.ɹ.ɪ.f.t	d.ɹ.ɪ.f.t.ə.d	d.ɹ.ɪ.f.t.s	d.ɹ.ɪ.f.t.ə.d
t.ɔ.n.t	t.ɔ.n.t.ə.d	t.ɔ.n.t.s	t.ɔ.n.t.ə.d
d.ɹ.ɪ.l	d.ɹ.ɪ.l.d	d.ɹ.ɪ.l.z	d.ɹ.ɪ.l.d
t.æ.k.s	t.æ.k.s.t	t.æ.k.s.ə.z	t.æ.k.s.t
d.ɹ.ɪ.p	d.ɹ.ɪ.p.t	d.ɹ.ɪ.p.s	d.ɹ.ɪ.p.t
t.æ.k.s.i	t.æ.k.s.i.d	t.æ.k.s.i.z	t.æ.k.s.i.d
d.ɹ.oʊ.n	d.ɹ.oʊ.n.d	d.ɹ.oʊ.n.z	d.ɹ.oʊ.n.d
d.ɹ.ɑ.p	d.ɹ.ɑ.p.t	d.ɹ.ɑ.p.s	d.ɹ.ɑ.p.t
d.ɹ.aʊ.n	d.ɹ.aʊ.n.d	d.ɹ.aʊ.n.z	d.ɹ.aʊ.n.d
t.i.z	t.i.z.d	t.i.z.ə.z	t.i.z.d
d.ɹ.ʌ.g	d.ɹ.ʌ.g.d	d.ɹ.ʌ.g.z	d.ɹ.ʌ.g.d
d.ɹ.ʌ.m	d.ɹ.ʌ.m.d	d.ɹ.ʌ.m.z	d.ɹ.ʌ.m.d
d.ɹ.aɪ	d.ɹ.aɪ.d	d.ɹ.aɪ.z	d.ɹ.aɪ.d
t.i	t.i.d	t.i.z	t.i.d
d.ʌ.b	d.ʌ.b.d	d.ʌ.b.z	d.ʌ.b.d
t.i.t.ɚ	t.i.t.ɚ.d	t.i.t.ɚ.z	t.i.t.ɚ.d
d.ʌ.k	d.ʌ.k.t	d.ʌ.k.s	d.ʌ.k.t
t.ɛ.l.ə.f.oʊ.n	t.ɛ.l.ə.f.oʊ.n.d	t.ɛ.l.ə.f.oʊ.n.z	t.ɛ.l.ə.f.oʊ.n.d
d.ʌ.m.f.aʊ.n.d	d.ʌ.m.f.aʊ.n.d.ə.d	d.ʌ.m.f.aʊ.n.d.z	d.ʌ.m.f.aʊ.n.d.ə.d
t.ɛ.m.p.ɚ	t.ɛ.m.p.ɚ.d	t.ɛ.m.p.ɚ.z	t.ɛ.m.p.ɚ.d
d.ʌ.m.p	d.ʌ.m.p.t	d.ʌ.m.p.s	d.ʌ.m.p.t
d.ʌ.n	d.ʌ.n.d	d.ʌ.n.z	d.ʌ.n.d
t.ɛ.m.p.t	t.ɛ.m.p.t.ə.d	t.ɛ.m.p.t.s	t.ɛ.m.p.t.ə.d
d.ʌ.ŋ.k	d.ʌ.ŋ.k.t	d.ʌ.ŋ.k.s	d.ʌ.ŋ.k.t
d.u.p	d.u.p.t	d.u.p.s	d.u.p.t
t.ɛ.n.d	t.ɛ.n.d.ə.d	t.ɛ.n.d.z	t.ɛ.n.d.ə.d
t.ɛ.n.d.ɚ	t.ɛ.n.d.ɚ.d	t.ɛ.n.d.ɚ.z	t.ɛ.n.d.ɚ.d
t.ɛ.n.d.ɚ	t.ɛ.n.d.ɚ.d	t.ɛ.n.d.ɚ.z	t.ɛ.n.d.ɚ.d
