1p.prs	1p.pst	3p.prs	3p.pst
h.j.u.m.ʌ.n.aɪ.z	h.j.u.m.ʌ.n.aɪ.z.d	h.j.u.m.ʌ.n.aɪ.z.ɪ.z	h.j.u.m.ʌ.n.aɪ.z.d
h.ʌ.m.b.ʌ.l	h.ʌ.m.b.ʌ.l.d	h.ʌ.m.b.ʌ.l.z	h.ʌ.m.b.ʌ.l.d
h.j.u.m.ɪ.l.i.eɪ.t	h.j.u.m.ɪ.l.i.eɪ.t.ɪ.d	h.j.u.m.ɪ.l.i.eɪ.t.s	h.j.u.m.ɪ.l.i.eɪ.t.ɪ.d
h.ʌ.n.tʃ	h.ʌ.n.tʃ.t	h.ʌ.n.tʃ.ɪ.z	h.ʌ.n.tʃ.t
h.ʌ.n.t	h.ʌ.n.t.ʌ.d	h.ʌ.n.t.s	h.ʌ.n.t.ʌ.d
h.ɚ.i	h.ɚ.i.d	h.ɚ.i.z	h.ɚ.i.d
h.ɚ.t	h.ɚ.t	h.ɚ.t.s	h.ɚ.t
h.ʌ.s.ʌ.l	h.ʌ.s.ʌ.l.d	h.ʌ.s.ʌ.l.z	h.ʌ.s.ʌ.l.d
h.aɪ.d.ɹ.eɪ.t	h.aɪ.d.ɹ.eɪ.t.ʌ.d	h.aɪ.d.ɹ.eɪ.t.s	h.aɪ.d.ɹ.eɪ.t.ʌ.d
h.aɪ.f.ʌ.n.eɪ.t	h.aɪ.f.ʌ.n.eɪ.t.ɪ.d	h.aɪ.f.ʌ.n.eɪ.t.s	h.aɪ.f.ʌ.n.eɪ.t.ɪ.d
h.ɪ.p.n.ʌ.t.aɪ.z	h.ɪ.p.n.ʌ.t.aɪ.z.d	h.ɪ.p.n.ʌ.t.aɪ.z.ʌ.z	h.ɪ.p.n.ʌ.t.aɪ.z.d
aɪ.s	aɪ.s.t	aɪ.s.ʌ.z	aɪ.s.t
aɪ.d.i.ʌ.l.aɪ.z	aɪ.d.i.ʌ.l.aɪ.z.d	aɪ.d.i.ʌ.l.aɪ.z.ɪ.z	aɪ.d.i.ʌ.l.aɪ.z.d
aɪ.d.ɛ.n.t.ʌ.f.aɪ	aɪ.d.ɛ.n.t.ʌ.f.aɪ.d	aɪ.d.ɛ.n.t.ʌ.f.aɪ.z	aɪ.d.ɛ.n.t.ʌ.f.aɪ.d
aɪ.d.ʌ.l	aɪ.d.ʌ.l.d	aɪ.d.ʌ.l.z	aɪ.d.ʌ.l.d
aɪ.d.ʌ.l.aɪ.z	aɪ.d.ʌ.l.aɪ.z.d	aɪ.d.ʌ.l.aɪ.z.ɪ.z	aɪ.d.ʌ.l.aɪ.z.d
ɪ.g.n.aɪ.t	ɪ.g.n.aɪ.t.ɪ.d	ɪ.g.n.aɪ.t.s	ɪ.g.n.aɪ.t.ɪ.d
ɪ.g.n.ɔ.ɹ	ɪ.g.n.ɔ.ɹ.d	ɪ.g.n.ɔ.ɹ.z	ɪ.g.n.ɔ.ɹ.d
ɪ.l.u.m.ɪ.n.ɪ.t	ɪ.l.u.m.ʌ.n.eɪ.t.ʌ.d	ɪ.l.u.m.ʌ.n.eɪ.t.s	ɪ.l.u.m.ʌ.n.eɪ.t.ʌ.d
ɪ.l.ʌ.s.t.ɹ.eɪ.t	ɪ.l.ʌ.s.t.ɹ.eɪ.t.ʌ.d	ɪ.l.ʌ.s.t.ɹ.eɪ.t.s	ɪ.l.ʌ.s.t.ɹ.eɪ.t.ʌ.d
ɪ.m.æ.dʒ.ʌ.n	ɪ.m.æ.dʒ.ʌ.n.d	ɪ.m.æ.dʒ.ʌ.n.z	ɪ.m.æ.dʒ.ʌ.n.d
ɪ.m.ʌ.t.eɪ.t	ɪ.m.ʌ.t.eɪ.t.ɪ.d	ɪ.m.ʌ.t.eɪ.t.s	ɪ.m.ʌ.t.eɪ.t.ɪ.d
ɪ.m.ʌ.l.eɪ.t	ɪ.m.ʌ.l.eɪ.t.ʌ.d	ɪ.m.ʌ.l.eɪ.t.s	ɪ.m.ʌ.l.eɪ.t.ʌ.d
ɪ.m.ɔ.ɹ.t.ʌ.l.aɪ.z	ɪ.m.ɔ.ɹ.t.ʌ.l.aɪ.z.d	ɪ.m.ɔ.ɹ.t.ʌ.l.aɪ.z.ɪ.z	ɪ.m.ɔ.ɹ.t.ʌ.l.aɪ.z.d
ɪ.m.j.u.n.aɪ.z	ɪ.m.j.ʌ.n.aɪ.z.d	ɪ.m.j.ʌ.n.aɪ.z.ɪ.z	ɪ.m.j.ʌ.n.aɪ.z.d
ɪ.m.p.æ.k.t	ɪ.m.p.æ.k.t.ɪ.d	ɪ.m.p.æ.k.t.s	ɪ.m.p.æ.k.t.ɪ.d
ɪ.m.p.ɛ.ɹ	ɪ.m.p.ɛ.ɹ.d	ɪ.m.p.ɛ.ɹ.z	ɪ.m.p.ɛ.ɹ.d
ɪ.m.p.eɪ.l	ɪ.m.p.eɪ.l.d	ɪ.m.p.eɪ.l.z	ɪ.m.p.eɪ.l.d
ɪ.m.p.ɑ.ɹ.t	ɪ.m.p.ɑ.ɹ.t.ɪ.d	ɪ.m.p.ɑ.ɹ.t.s	ɪ.m.p.ɑ.ɹ.t.ɪ.d
ɪ.m.p.i.tʃ	ɪ.m.p.i.tʃ.t	ɪ.m.p.i.tʃ.ʌ.z	ɪ.m.p.i.tʃ.t
ɪ.m.p.i.d	ɪ.m.p.i.d.ɪ.d	ɪ.m.p.i.d.z	ɪ.m.p.i.d.ɪ.d
ɪ.m.p.ɚ.s.ʌ.n.eɪ.t	ɪ.m.p.ɚ.s.ʌ.n.eɪ.t.ɪ.d	ɪ.m.p.ɚ.s.ʌ.n.eɪ.t.s	ɪ.m.p.ɚ.s.ʌ.n.eɪ.t.ɪ.d
ɪ.m.p.l.æ.n.t	ɪ.m.p.l.æ.n.t.ɪ.d	ɪ.m.p.l.æ.n.t.s	ɪ.m.p.l.æ.n.t.ɪ.d
ɪ.m.p.l.ʌ.m.ʌ.n.t	ɪ.m.p.l.ʌ.m.ɛ.n.t.ʌ.d	ɪ.m.p.l.ʌ.m.ʌ.n.t.s	ɪ.m.p.l.ʌ.m.ɛ.n.t.ʌ.d
ɪ.m.p.l.ɪ.k.eɪ.t	ɪ.m.p.l.ɪ.k.eɪ.t.ɪ.d	ɪ.m.p.l.ɪ.k.eɪ.t.s	ɪ.m.p.l.ɪ.k.eɪ.t.ɪ.d
ɪ.m.p.l.oʊ.d	ɪ.m.p.l.oʊ.d.ɪ.d	ɪ.m.p.l.oʊ.d.z	ɪ.m.p.l.oʊ.d.ɪ.d
ɪ.m.p.l.ɔ.ɹ	ɪ.m.p.l.ɔ.ɹ.d	ɪ.m.p.l.ɔ.ɹ.z	ɪ.m.p.l.ɔ.ɹ.d
ɪ.m.p.l.aɪ	ɪ.m.p.l.aɪ.d	ɪ.m.p.l.aɪ.z	ɪ.m.p.l.aɪ.d
ɪ.m.p.ɔ.ɹ.t	ɪ.m.p.ɔ.ɹ.t.ɪ.d	ɪ.m.p.ɔ.ɹ.t.s	ɪ.m.p.ɔ.ɹ.t.ɪ.d
ɪ.m.p.oʊ.z	ɪ.m.p.oʊ.z.d	ɪ.m.p.oʊ.z.ɪ.z	ɪ.m.p.oʊ.z.d
ɪ.m.p.aʊ.n.d	ɪ.m.p.aʊ.n.d.ɪ.d	ɪ.m.p.aʊ.n.d.z	ɪ.m.p.aʊ.n.d.ɪ.d
ɪ.m.p.ɑ.v.ɹ.ɪ.ʃ	ɪ.m.p.ɑ.v.ɹ.ɪ.ʃ.t	ɪ.m.p.ɑ.v.ɹ.ɪ.ʃ.ʌ.z	ɪ.m.p.ɑ.v.ɹ.ɪ.ʃ.t
ɪ.m.p.ɹ.ɛ.g.n.eɪ.t	ɪ.m.p.ɹ.ɛ.g.n.eɪ.t.ʌ.d	ɪ.m.p.ɹ.ɛ.g.n.eɪ.t.s	ɪ.m.p.ɹ.ɛ.g.n.eɪ.t.ʌ.d
ɪ.m.p.ɹ.ɛ.s	ɪ.m.p.ɹ.ɛ.s.t	ɪ.m.p.ɹ.ɛ.s.ɪ.z	ɪ.m.p.ɹ.ɛ.s.t
ɪ.m.p.ɹ.ɪ.n.t	ɪ.m.p.ɹ.ɪ.n.t.ɪ.d	ɪ.m.p.ɹ.ɪ.n.t.s	ɪ.m.p.ɹ.ɪ.n.t.ɪ.d
ɪ.m.p.ɹ.ɪ.z.ʌ.n	ɪ.m.p.ɹ.ɪ.z.ʌ.n.d	ɪ.m.p.ɹ.ɪ.z.ʌ.n.z	ɪ.m.p.ɹ.ɪ.z.ʌ.n.d
ɪ.m.p.ɹ.u.v	ɪ.m.p.ɹ.u.v.d	ɪ.m.p.ɹ.u.v.z	ɪ.m.p.ɹ.u.v.d
ɪ.m.p.ɹ.ʌ.v.aɪ.z	ɪ.m.p.ɹ.ʌ.v.aɪ.z.d	ɪ.m.p.ɹ.ʌ.v.aɪ.z.ʌ.z	ɪ.m.p.ɹ.ʌ.v.aɪ.z.d
ɪ.m.p.j.u.n	ɪ.m.p.j.u.n.d	ɪ.m.p.j.u.n.z	ɪ.m.p.j.u.n.d
ɪ.n.æ.k.t.ɪ.v.eɪ.t	ɪ.n.æ.k.t.ɪ.v.eɪ.t.ɪ.d	ɪ.n.æ.k.t.ɪ.v.eɪ.t.s	ɪ.n.æ.k.t.ɪ.v.eɪ.t.ɪ.d
ɪ.n.ɔ.g.j.ʌ.ɹ.eɪ.t	ɪ.n.ɔ.g.j.ɚ.eɪ.t.ɪ.d	ɪ.n.ɔ.g.j.ʌ.ɹ.eɪ.t.s	ɪ.n.ɔ.g.j.ɚ.eɪ.t.ɪ.d
ɪ.n.k.ɑ.ɹ.s.ɚ.eɪ.t	ɪ.n.k.ɑ.ɹ.s.ɚ.eɪ.t.ɪ.d	ɪ.n.k.ɑ.ɹ.s.ɚ.eɪ.t.s	ɪ.n.k.ɑ.ɹ.s.ɚ.eɪ.t.ɪ.d
ɪ.n.tʃ	ɪ.n.tʃ.t	ɪ.n.tʃ.ʌ.z	ɪ.n.tʃ.t
ɪ.n.s.aɪ.t	ɪ.n.s.aɪ.t.ɪ.d	ɪ.n.s.aɪ.t.s	ɪ.n.s.aɪ.t.ɪ.d
ɪ.n.k.l.aɪ.n	ɪ.n.k.l.aɪ.n.d	ɪ.n.k.l.aɪ.n.z	ɪ.n.k.l.aɪ.n.d
ɪ.n.k.l.u.d	ɪ.n.k.l.u.d.ʌ.d	ɪ.n.k.l.u.d.z	ɪ.n.k.l.u.d.ʌ.d
ɪ.n.k.ʌ.n.v.i.n.j.ʌ.n.s	ɪ.n.k.ʌ.n.v.i.n.j.ʌ.n.s.t	ɪ.n.k.ʌ.n.v.i.n.j.ʌ.n.s.ɪ.z	ɪ.n.k.ʌ.n.v.i.n.j.ʌ.n.s.t
ɪ.n.k.ɔ.ɹ.p.ɚ.eɪ.t	ɪ.n.k.ɔ.ɹ.p.ɚ.eɪ.t.ɪ.d	ɪ.n.k.ɔ.ɹ.p.ɚ.eɪ.t.s	ɪ.n.k.ɔ.ɹ.p.ɚ.eɪ.t.ɪ.d
ɪ.n.k.ɹ.i.s	ɪ.n.k.ɹ.i.s.t	ɪ.n.k.ɹ.i.s.ɪ.z	ɪ.n.k.ɹ.i.s.t
ɪ.ŋ.k.ʌ.l.k.eɪ.t	ɪ.ŋ.k.ʌ.l.k.eɪ.t.ʌ.d	ɪ.ŋ.k.ʌ.l.k.eɪ.t.s	ɪ.ŋ.k.ʌ.l.k.eɪ.t.ʌ.d
ɪ.n.k.ɚ	ɪ.n.k.ɚ.d	ɪ.n.k.ɚ.z	ɪ.n.k.ɚ.d
ɪ.n.d.ɛ.n.tʃ.ɚ	ɪ.n.d.ɛ.n.tʃ.ɚ.d	ɪ.n.d.ɛ.n.tʃ.ɚ.z	ɪ.n.d.ɛ.n.tʃ.ɚ.d
ɪ.n.d.ɛ.k.s	ɪ.n.d.ɛ.k.s.t	ɪ.n.d.ɛ.k.s.ɪ.z	ɪ.n.d.ɛ.k.s.t
ɪ.n.d.ʌ.k.eɪ.t	ɪ.n.d.ʌ.k.eɪ.t.ʌ.d	ɪ.n.d.ɪ.k.eɪ.t.s	ɪ.n.d.ʌ.k.eɪ.t.ʌ.d
ɪ.n.d.u.s	ɪ.n.d.u.s.t	ɪ.n.d.u.s.ɪ.z	ɪ.n.d.u.s.t
ɪ.n.d.ʌ.l.dʒ	ɪ.n.d.ʌ.l.dʒ.d	ɪ.n.d.ʌ.l.dʒ.ɪ.z	ɪ.n.d.ʌ.l.dʒ.d
ɪ.n.ɛ.b.ɹ.i.eɪ.t	ɪ.n.ɛ.b.ɹ.i.eɪ.t.ʌ.d	ɪ.n.ɛ.b.ɹ.i.eɪ.t.s	ɪ.n.ɛ.b.ɹ.i.eɪ.t.ʌ.d
ɪ.n.f.æ.tʃ.u.eɪ.t	ɪ.n.f.æ.tʃ.u.eɪ.t.ɪ.d	ɪ.n.f.æ.tʃ.u.eɪ.t.s	ɪ.n.f.æ.tʃ.u.eɪ.t.ɪ.d
ɪ.n.f.ɛ.k.t	ɪ.n.f.ɛ.k.t.ɪ.d	ɪ.n.f.ɛ.k.t.s	ɪ.n.f.ɛ.k.t.ɪ.d
ɪ.n.f.ɚ	ɪ.n.f.ɚ.d	ɪ.n.f.ɚ.z	ɪ.n.f.ɚ.d
ɪ.n.f.ɛ.s.t	ɪ.n.f.ɛ.s.t.ɪ.d	ɪ.n.f.ɛ.s.t.s	ɪ.n.f.ɛ.s.t.ɪ.d
ɪ.n.f.l.eɪ.m	ɪ.n.f.l.eɪ.m.d	ɪ.n.f.l.eɪ.m.z	ɪ.n.f.l.eɪ.m.d
ɪ.n.f.l.eɪ.t	ɪ.n.f.l.eɪ.t.ɪ.d	ɪ.n.f.l.eɪ.t.s	ɪ.n.f.l.eɪ.t.ɪ.d
ɪ.n.f.l.u.ʌ.n.s	ɪ.n.f.l.u.ʌ.n.s.t	ɪ.n.f.l.u.ʌ.n.s.ɪ.z	ɪ.n.f.l.u.ʌ.n.s.t
ɪ.n.f.ɔ.ɹ.m	ɪ.n.f.ɔ.ɹ.m.d	ɪ.n.f.ɔ.ɹ.m.z	ɪ.n.f.ɔ.ɹ.m.d
ɪ.n.f.ɹ.ɪ.n.dʒ	ɪ.n.f.ɹ.ɪ.n.dʒ.d	ɪ.n.f.ɹ.ɪ.n.dʒ.ɪ.z	ɪ.n.f.ɹ.ɪ.n.dʒ.d
ɪ.n.f.j.ʊ.ɹ.i.eɪ.t	ɪ.n.f.j.ʊ.ɹ.i.eɪ.t.ɪ.d	ɪ.n.f.j.ʊ.ɹ.i.eɪ.t.s	ɪ.n.f.j.ʊ.ɹ.i.eɪ.t.ɪ.d
ɪ.n.f.j.u.z	ɪ.n.f.j.u.z.d	ɪ.n.f.j.u.z.ɪ.z	ɪ.n.f.j.u.z.d
ɪ.n.h.æ.b.ʌ.t	ɪ.n.h.æ.b.ʌ.t.ʌ.d	ɪ.n.h.æ.b.ɪ.t.s	ɪ.n.h.æ.b.ʌ.t.ʌ.d
ɪ.n.h.ɛ.ɹ.ʌ.t	ɪ.n.h.ɛ.ɹ.ʌ.t.ɪ.d	ɪ.n.h.ɛ.ɹ.ʌ.t.s	ɪ.n.h.ɛ.ɹ.ʌ.t.ɪ.d
ɪ.n.h.ɪ.b.ʌ.t	ɪ.n.h.ɪ.b.ʌ.t.ɪ.d	ɪ.n.h.ɪ.b.ʌ.t.s	ɪ.n.h.ɪ.b.ʌ.t.ɪ.d
ɪ.n.ɪ.ʃ.i.eɪ.t	ɪ.n.ɪ.ʃ.i.eɪ.t.ʌ.d	ɪ.n.ɪ.ʃ.i.ʌ.t.s	ɪ.n.ɪ.ʃ.i.eɪ.t.ʌ.d
ɪ.n.dʒ.ɛ.k.t	ɪ.n.dʒ.ɛ.k.t.ʌ.d	ɪ.n.dʒ.ɛ.k.t.s	ɪ.n.dʒ.ɛ.k.t.ʌ.d
ɪ.n.dʒ.ɚ	ɪ.n.dʒ.ɚ.d	ɪ.n.dʒ.ɚ.z	ɪ.n.dʒ.ɚ.d
ɪ.n.ʌ.v.eɪ.t	ɪ.n.ʌ.v.eɪ.t.ɪ.d	ɪ.n.ʌ.v.eɪ.t.s	ɪ.n.ʌ.v.eɪ.t.ɪ.d
ɪ.n.ɑ.k.j.ʌ.l.eɪ.t	ɪ.n.ɑ.k.j.ʌ.l.eɪ.t.ɪ.d	ɪ.n.ɑ.k.j.ʌ.l.eɪ.t.s	ɪ.n.ɑ.k.j.ʌ.l.eɪ.t.ɪ.d
ɪ.n.k.w.aɪ.ɹ	ɪ.n.k.w.aɪ.ɚ.d	ɪ.n.k.w.aɪ.ɚ.z	ɪ.n.k.w.aɪ.ɚ.d
ɪ.n.s.k.ɹ.aɪ.b	ɪ.n.s.k.ɹ.aɪ.b.d	ɪ.n.s.k.ɹ.aɪ.b.z	ɪ.n.s.k.ɹ.aɪ.b.d
ɪ.n.s.ɚ.t	ɪ.n.s.ɚ.t.ʌ.d	ɪ.n.s.ɚ.t.s	ɪ.n.s.ɚ.t.ʌ.d
ɪ.n.s.ɪ.n.j.u.eɪ.t	ɪ.n.s.ɪ.n.j.u.eɪ.t.ɪ.d	ɪ.n.s.ɪ.n.j.u.eɪ.t.s	ɪ.n.s.ɪ.n.j.u.eɪ.t.ɪ.d
ɪ.n.s.ɪ.s.t	ɪ.n.s.ɪ.s.t.ʌ.d	ɪ.n.s.ɪ.s.t.s	ɪ.n.s.ɪ.s.t.ʌ.d
ɪ.n.s.p.ɛ.k.t	ɪ.n.s.p.ɛ.k.t.ɪ.d	ɪ.n.s.p.ɛ.k.t.s	ɪ.n.s.p.ɛ.k.t.ɪ.d
ɪ.n.s.p.aɪ.ɹ	ɪ.n.s.p.aɪ.ɚ.d	ɪ.n.s.p.aɪ.ɹ.z	ɪ.n.s.p.aɪ.ɚ.d
ɪ.n.s.t.ɔ.l	ɪ.n.s.t.ɔ.l.d	ɪ.n.s.t.ɔ.l.z	ɪ.n.s.t.ɔ.l.d
ɪ.n.s.t.ʌ.g.eɪ.t	ɪ.n.s.t.ʌ.g.eɪ.t.ɪ.d	ɪ.n.s.t.ʌ.g.eɪ.t.s	ɪ.n.s.t.ʌ.g.eɪ.t.ɪ.d
ɪ.n.s.t.ɪ.t.u.t	ɪ.n.s.t.ɪ.t.u.t.ɪ.d	ɪ.n.s.t.ɪ.t.u.t.s	ɪ.n.s.t.ɪ.t.u.t.ɪ.d
ɪ.n.s.t.ɪ.t.u.ʃ.ʌ.n.ʌ.l.aɪ.z	ɪ.n.s.t.ɪ.t.u.ʃ.ʌ.n.ʌ.l.aɪ.z.d	ɪ.n.s.t.ɪ.t.u.ʃ.ʌ.n.ʌ.l.aɪ.z.ɪ.z	ɪ.n.s.t.ɪ.t.u.ʃ.ʌ.n.ʌ.l.aɪ.z.d
ɪ.n.s.t.ɹ.ʌ.k.t	ɪ.n.s.t.ɹ.ʌ.k.t.ʌ.d	ɪ.n.s.t.ɹ.ʌ.k.t.s	ɪ.n.s.t.ɹ.ʌ.k.t.ʌ.d
ɪ.n.s.ʌ.l.t	ɪ.n.s.ʌ.l.t.ɪ.d	ɪ.n.s.ʌ.l.t.s	ɪ.n.s.ʌ.l.t.ɪ.d
ɪ.n.ʃ.ʊ.ɹ	ɪ.n.ʃ.ʊ.ɹ.d	ɪ.n.ʃ.ʊ.ɹ.z	ɪ.n.ʃ.ʊ.ɹ.d
ɪ.n.t.ʌ.g.ɹ.eɪ.t	ɪ.n.t.ʌ.g.ɹ.eɪ.t.ʌ.d	ɪ.n.t.ʌ.g.ɹ.eɪ.t.s	ɪ.n.t.ʌ.g.ɹ.eɪ.t.ʌ.d
ɪ.n.t.ɛ.n.d	ɪ.n.t.ɛ.n.d.ɪ.d	ɪ.n.t.ɛ.n.d.z	ɪ.n.t.ɛ.n.d.ɪ.d
ɪ.n.t.ɛ.n.s.ɪ.f.aɪ	ɪ.n.t.ɛ.n.s.ɪ.f.aɪ.d	ɪ.n.t.ɛ.n.s.ɪ.f.aɪ.z	ɪ.n.t.ɛ.n.s.ɪ.f.aɪ.d
ɪ.n.t.ɚ.æ.k.t	ɪ.n.t.ɚ.æ.k.t.ʌ.d	ɪ.n.t.ɚ.æ.k.t.s	ɪ.n.t.ɚ.æ.k.t.ʌ.d
ɪ.n.t.ɚ.s.ɛ.p.t	ɪ.n.t.ɚ.s.ɛ.p.t.ʌ.d	ɪ.n.t.ɚ.s.ɛ.p.t.s	ɪ.n.t.ɚ.s.ɛ.p.t.ʌ.d
ɪ.n.t.ʌ.ɹ.ɛ.s.t	ɪ.n.t.ʌ.ɹ.ɛ.s.t.ɪ.d	ɪ.n.t.ɹ.ʌ.s.t.s	ɪ.n.t.ʌ.ɹ.ɛ.s.t.ɪ.d
ɪ.n.t.ɚ.f.ɪ.ɹ	ɪ.n.t.ɚ.f.ɪ.ɹ.d	ɪ.n.t.ɚ.f.ɪ.ɹ.z	ɪ.n.t.ɚ.f.ɪ.ɹ.d
ɪ.n.t.ɚ.dʒ.ɛ.k.t	ɪ.n.t.ɚ.dʒ.ɛ.k.t.ɪ.d	ɪ.n.t.ɚ.dʒ.ɛ.k.t.s	ɪ.n.t.ɚ.dʒ.ɛ.k.t.ɪ.d
ɪ.n.t.ɚ.l.i.v	ɪ.n.t.ɚ.l.i.v.d	ɪ.n.t.ɚ.l.i.v.z	ɪ.n.t.ɚ.l.i.v.d
ɪ.n.t.ɚ.n	ɪ.n.t.ɚ.n.d	ɪ.n.t.ɚ.n.z	ɪ.n.t.ɚ.n.d
ɪ.n.t.ɚ.p.ɹ.ʌ.t	ɪ.n.t.ɚ.p.ɹ.ʌ.t.ʌ.d	ɪ.n.t.ɚ.p.ɹ.ʌ.t.s	ɪ.n.t.ɚ.p.ɹ.ʌ.t.ʌ.d
ɪ.n.t.ɚ.ʌ.p.t	ɪ.n.t.ɚ.ʌ.p.t.ɪ.d	ɪ.n.t.ɚ.ʌ.p.t.s	ɪ.n.t.ɚ.ʌ.p.t.ɪ.d
ɪ.n.t.ɚ.s.ɛ.k.t	ɪ.n.t.ɚ.s.ɛ.k.t.ɪ.d	ɪ.n.t.ɚ.s.ɛ.k.t.s	ɪ.n.t.ɚ.s.ɛ.k.t.ɪ.d
ɪ.n.t.ɚ.s.p.ɚ.s	ɪ.n.t.ɚ.s.p.ɚ.s.t	ɪ.n.t.ɚ.s.p.ɚ.s.ʌ.z	ɪ.n.t.ɚ.s.p.ɚ.s.t
ɪ.n.t.ɚ.v.i.n	ɪ.n.t.ɚ.v.i.n.d	ɪ.n.t.ɚ.v.i.n.z	ɪ.n.t.ɚ.v.i.n.d
ɪ.n.t.ɚ.v.j.u	ɪ.n.t.ɚ.v.j.u.d	ɪ.n.t.ɚ.v.j.u.z	ɪ.n.t.ɚ.v.j.u.d
ɪ.n.t.ʌ.m.ʌ.t	ɪ.n.t.ɪ.m.eɪ.t.ɪ.d	ɪ.n.t.ɪ.m.ʌ.t.s	ɪ.n.t.ɪ.m.eɪ.t.ɪ.d
ɪ.n.t.ɪ.m.ɪ.d.eɪ.t	ɪ.n.t.ɪ.m.ɪ.d.eɪ.t.ɪ.d	ɪ.n.t.ɪ.m.ɪ.d.eɪ.t.s	ɪ.n.t.ɪ.m.ɪ.d.eɪ.t.ɪ.d
ɪ.n.t.oʊ.n	ɪ.n.t.oʊ.n.d	ɪ.n.t.oʊ.n.z	ɪ.n.t.oʊ.n.d
ɪ.n.t.ɑ.k.s.ʌ.k.eɪ.t	ɪ.n.t.ɑ.k.s.ʌ.k.eɪ.t.ʌ.d	ɪ.n.t.ɑ.k.s.ʌ.k.eɪ.t.s	ɪ.n.t.ɑ.k.s.ʌ.k.eɪ.t.ʌ.d
ɪ.n.t.ɹ.i.g	ɪ.n.t.ɹ.i.g.d	ɪ.n.t.ɹ.i.g.z	ɪ.n.t.ɹ.i.g.d
ɪ.n.t.ɹ.ʌ.d.u.s	ɪ.n.t.ɹ.ʌ.d.u.s.t	ɪ.n.t.ɹ.ʌ.d.u.s.ɪ.z	ɪ.n.t.ɹ.ʌ.d.u.s.t
ɪ.n.t.ɹ.u.d	ɪ.n.t.ɹ.u.d.ʌ.d	ɪ.n.t.ɹ.u.d.z	ɪ.n.t.ɹ.u.d.ʌ.d
ɪ.n.v.eɪ.d	ɪ.n.v.eɪ.d.ʌ.d	ɪ.n.v.eɪ.d.z	ɪ.n.v.eɪ.d.ʌ.d
ɪ.n.v.ɛ.n.t	ɪ.n.v.ɛ.n.t.ʌ.d	ɪ.n.v.ɛ.n.t.s	ɪ.n.v.ɛ.n.t.ʌ.d
ɪ.n.v.ʌ.n.t.ɔ.ɹ.i	ɪ.n.v.ʌ.n.t.ɔ.ɹ.i.d	ɪ.n.v.ʌ.n.t.ɔ.ɹ.i.z	ɪ.n.v.ʌ.n.t.ɔ.ɹ.i.d
ɪ.n.v.ɛ.s.t	ɪ.n.v.ɛ.s.t.ʌ.d	ɪ.n.v.ɛ.s.t.s	ɪ.n.v.ɛ.s.t.ʌ.d
ɪ.n.v.ɛ.s.t.ʌ.g.eɪ.t	ɪ.n.v.ɛ.s.t.ʌ.g.eɪ.t.ʌ.d	ɪ.n.v.ɛ.s.t.ʌ.g.eɪ.t.s	ɪ.n.v.ɛ.s.t.ʌ.g.eɪ.t.ʌ.d
ɪ.n.v.aɪ.t	ɪ.n.v.aɪ.t.ʌ.d	ɪ.n.v.aɪ.t.s	ɪ.n.v.aɪ.t.ʌ.d
ɪ.n.v.oʊ.k	ɪ.n.v.oʊ.k.t	ɪ.n.v.oʊ.k.s	ɪ.n.v.oʊ.k.t
ɪ.n.v.ɑ.l.v	ɪ.n.v.ɑ.l.v.d	ɪ.n.v.ɑ.l.v.z	ɪ.n.v.ɑ.l.v.d
ɚ.k	ɚ.k.t	ɚ.k.s	ɚ.k.t
aɪ.ɚ.n	aɪ.ɚ.n.d	aɪ.ɚ.n.z	aɪ.ɚ.n.d
ɪ.ɹ.ɪ.t.eɪ.t	ɪ.ɹ.ʌ.t.eɪ.t.ʌ.d	ɪ.ɹ.ɪ.t.eɪ.t.s	ɪ.ɹ.ʌ.t.eɪ.t.ʌ.d
aɪ.s.ʌ.l.eɪ.t	aɪ.s.ʌ.l.eɪ.t.ʌ.d	aɪ.s.ʌ.l.eɪ.t.s	aɪ.s.ʌ.l.eɪ.t.ʌ.d
ɪ.ʃ.u	ɪ.ʃ.u.d	ɪ.ʃ.u.z	ɪ.ʃ.u.d
aɪ.t.ʌ.m.aɪ.z	aɪ.t.ʌ.m.aɪ.z.d	aɪ.t.ʌ.m.aɪ.z.ɪ.z	aɪ.t.ʌ.m.aɪ.z.d
dʒ.æ.b	dʒ.æ.b.d	dʒ.æ.b.z	dʒ.æ.b.d
dʒ.eɪ.l	dʒ.eɪ.l.d	dʒ.eɪ.l.z	dʒ.eɪ.l.d
dʒ.æ.m	dʒ.æ.m.d	dʒ.æ.m.z	dʒ.æ.m.d
dʒ.ɑ.ɹ	dʒ.ɑ.ɹ.d	dʒ.ɑ.ɹ.z	dʒ.ɑ.ɹ.d
dʒ.ɔ	dʒ.ɔ.d	dʒ.ɔ.z	dʒ.ɔ.d
dʒ.ɪ.ɹ	dʒ.ɪ.ɹ.d	dʒ.i.ɹ.z	dʒ.ɪ.ɹ.d
dʒ.ɛ.l.i	dʒ.ɛ.l.i.d	dʒ.ɛ.l.i.z	dʒ.ɛ.l.i.d
dʒ.ɛ.p.ɚ.d.aɪ.z	dʒ.ɛ.p.ɚ.d.aɪ.z.d	dʒ.ɛ.p.ɚ.d.aɪ.z.ɪ.z	dʒ.ɛ.p.ɚ.d.aɪ.z.d
dʒ.ɚ.k	dʒ.ɚ.k.t	dʒ.ɚ.k.s	dʒ.ɚ.k.t
